ds,humidity_forecast,temp_dht_forecast,temp_bmp_forecast,pressure_forecast
2025-01-21 15:25:21,65.21059908505703,34.77898543402504,983.382510250753,930.7912722975751
2025-01-21 15:40:21,65.49273933682225,34.96416403589222,988.6736972840242,928.5043661128806
2025-01-21 15:55:21,65.70283072549718,35.15345198285741,993.6819712136601,926.2718552713787
2025-01-21 16:10:22,65.80495674191708,35.35047867654149,998.236610709389,924.1923263449453
2025-01-21 16:25:21,65.76804928577059,35.55733018167278,1002.1668213079928,922.3678866298418
2025-01-21 16:55:21,65.18862469119894,36.00862320575531,1007.703950675023,919.7865294540507
2025-01-21 17:10:20,64.62338791908356,36.252824076893624,1009.1463908970479,919.1454437473568
2025-01-21 17:25:21,63.87217739187283,36.50816868523876,1009.6649089921938,918.9730052332932
2025-01-21 17:40:20,62.94956945271676,36.77042487970059,1009.273246206654,919.2655207322008
2025-01-21 17:55:21,61.87130862111229,37.036439775084524,1008.0220857969222,919.9939673914175
2025-01-21 18:10:21,60.66805055522022,37.299972028543195,1005.9987476100508,921.1023479135356
2025-01-21 18:25:21,59.372008837556464,37.55514699884403,1003.3133428242958,922.5163886073393
2025-01-21 18:40:21,58.02078158032988,37.79527319952468,1000.0965268981579,924.145418858869
2025-01-21 18:55:21,56.65429839238164,38.0134644661435,996.4909746985483,925.8887407220096
2025-01-21 19:10:20,55.31427694117818,38.20279676259166,992.6478980241694,927.6401686685685
2025-01-21 19:25:20,54.03632639826131,38.357470346549704,988.7020694567627,929.3025370428137
2025-01-21 19:55:21,51.80592291030087,38.54178968083013,981.027246707648,932.0045825833797
2025-01-21 20:10:21,50.90903297559702,38.56420087375576,977.5164035073146,932.9107099079434
2025-01-21 20:25:20,50.183029359688355,38.5379429234435,974.3307824689126,933.4696882564067
2025-01-21 20:40:20,49.636000214611336,38.46329208245384,971.5123766905625,933.6762820133843
2025-01-21 20:55:20,49.271240440552376,38.342256157325615,969.0903368616955,933.5489946348146
2025-01-21 21:10:20,49.08425762297592,38.1784464895777,967.0684581146776,933.1314422686078
2025-01-21 21:25:20,49.06447501829163,37.976934318920065,965.432291226582,932.4883933494793
2025-01-21 21:40:20,49.19631661019871,37.744033712256275,964.1534759505541,931.7012195687875
2025-01-21 21:55:21,49.460854396333424,37.486729071692565,963.1937514221387,930.8613183415762
2025-01-21 22:10:22,49.83634995064182,37.213215870420804,962.513327685787,930.0667170026095
2025-01-21 22:25:21,50.299116066111424,36.93237373167081,962.0725128916529,929.4137375342513
2025-01-21 22:40:20,50.82787955777494,36.65174994047979,961.8345592638324,928.9863660189674
2025-01-21 22:55:20,51.40290895117789,36.378785861655686,961.773122080303,928.8559356057904
2025-01-21 23:10:20,52.005748126466344,36.12083735750822,961.8729643943217,929.0750147803669
2025-01-21 23:25:20,52.62172658959576,35.8839499297373,962.1303002200208,929.6722940366562
2025-01-21 23:40:20,53.23977588679653,35.67295308035523,962.5528320023082,930.6510736217226
2025-01-21 23:55:20,53.852496655057,35.49130571764577,963.1581799732867,931.9888237241541
2025-01-22 00:10:20,54.4559396366164,35.34101156363443,963.9712410701704,933.6384593942195
2025-01-22 00:25:20,55.04913945078363,35.22260568556305,965.020726375636,935.5312422696411
2025-01-22 00:40:20,55.63345645646198,35.13520929617982,966.3351894681896,937.581112895921
2025-01-22 00:55:21,56.21243455016795,35.07659616031722,967.940846940807,939.6925005793211
2025-01-22 01:10:20,56.78776453617719,35.043612169499745,969.8479070565375,941.7548781308734
2025-01-22 01:25:20,57.36488000686324,35.031882732817685,972.0666980884956,943.6727440244216
2025-01-22 01:40:20,57.945834728871844,35.03655016442089,974.585663246781,945.3487611518439
2025-01-22 01:55:20,58.53194163983427,35.05227134311854,977.3797013886076,946.7014524044233
2025-01-22 02:10:20,59.12276601084358,35.07351526144461,980.4080658805148,947.6679584654952
2025-01-22 02:25:20,59.71598408807487,35.09479666751076,983.615528295875,948.2078913225292
2025-01-22 02:40:20,60.30747416409985,35.11088517919323,986.9348137660005,948.3056972874828
2025-01-22 02:55:20,60.8916276661848,35.1169815163302,990.2901643255362,947.9713824396372
2025-01-22 03:10:20,61.46184902126356,35.10885530540796,993.6017957302348,947.2395638773304
2025-01-22 03:25:20,62.01119685797063,35.08294188075619,996.790938730331,946.1669226138963
2025-01-22 03:40:20,62.53310671566352,35.03639842563902,999.7851030489655,944.8282407215934
2025-01-22 03:55:20,63.02212781506858,34.96712245839153,1002.5231755234519,943.3112992204249
2025-01-22 04:10:20,63.47460419621963,34.873737895781986,1004.9599652543699,941.7109879522014
2025-01-22 04:25:20,63.88923385011869,34.75555557872957,1007.0698385261393,940.1230292030066
2025-01-22 04:40:20,64.267448126042,34.61251612957792,1008.8491427761984,938.6377399300721
2025-01-22 04:55:20,64.61356710778178,34.445123285075454,1010.3171985413483,937.3342515492371
2025-01-22 05:10:20,64.93470382668464,34.254375361621186,1011.5157355448486,936.2755719352232
2025-01-22 05:25:20,65.2404098731528,34.04170185757443,1012.5067573824493,935.5048140178855
2025-01-22 05:55:20,65.85211961843592,33.55814250000567,1014.1927045689155,934.887419099675
2025-01-22 06:10:20,66.18301630502644,33.29185492822357,1015.0744527022251,935.014074982938
2025-01-22 06:25:20,66.54623350396493,33.012798844827856,1016.1100243801508,935.3783186337653
2025-01-22 06:40:20,66.95115219351767,32.7240204736005,1017.3881208290685,935.9193226739576
2025-01-22 06:55:20,67.4040533278016,32.428862562367975,1018.9839537821575,936.5646309999444
2025-01-22 07:10:20,67.90725170343508,32.13096622875677,1020.9536270080432,937.2356110224915
2025-01-22 07:25:20,68.45845087102668,31.834266119311383,1023.329645800867,937.8532543932745
2025-01-22 07:40:20,69.05038025325285,31.5429726949623,1026.1178921874805,938.3439173089795
2025-01-22 07:55:20,69.67075807161811,31.26153620585769,1029.2963122529811,938.644598456728
2025-01-22 08:10:20,70.30260238947756,30.99458826346783,1032.815451948417,938.7073874294392
2025-01-22 08:25:20,70.92488895478532,30.746858756476975,1036.6008562160482,938.5027765234616
2025-01-22 08:40:20,71.51353017898066,30.523068050950133,1040.5572212894895,938.0216100153289
2025-01-22 08:55:20,72.04262623496302,30.327796780328228,1044.5740701906777,937.27554163853
2025-01-22 09:10:20,72.48591847308526,30.16533790406791,1048.5326145509684,936.2959763183333
2025-01-22 09:25:20,72.81835872985856,30.039537832419484,1052.3133796865018,935.1315789735924
2025-01-22 09:40:20,73.01769681121438,29.953635423374,1055.8041101953543,933.8445339511837
2025-01-22 09:55:20,73.06598343159672,29.91010831180494,1058.9074446355162,932.5058264404139
2025-01-22 10:10:20,72.95088760025463,29.910537360198713,1061.5478524533908,931.1898859756762
2025-01-22 10:25:20,72.66673599886232,29.955499254640483,1063.6773643722397,929.9689770443072
2025-01-22 10:40:20,72.21519678863021,30.044496543309897,1065.279696813761,928.907739844591
2025-01-22 10:55:20,71.60555071507022,30.17593267647102,1066.3724674244797,928.0582740654296
2025-01-22 11:10:20,70.85451708610921,30.347137254901714,1067.0073164182506,927.4561208903212
2025-01-22 11:25:20,69.9856296364888,30.554443827915165,1067.267879667434,927.1174358729252
2025-01-22 11:40:20,69.02818572265419,30.793319376321897,1067.2656958757398,927.0375621799733
2025-01-22 11:55:20,68.01581984431144,31.05854128731608,1067.1342629491298,927.1911156795952
2025-01-22 22:53:42,43.49598580219791,38.412404324425935,1108.8459459701642,930.9129040493966
2025-01-22 23:08:37,43.945778357135715,38.22069353086585,1109.3278645158307,931.5002495593313
2025-01-22 23:23:37,44.41569308138687,38.04807982004636,1109.9504185659857,932.4659446609179
2025-01-22 23:38:37,44.892003870227526,37.90059788896741,1110.717427420867,933.8138021190705
2025-01-22 23:53:37,45.367097491336864,37.78180952591892,1111.6451693267004,935.5240496585218
2025-01-23 00:08:37,45.83684772628477,37.693823198467044,1112.7575484699194,937.5521277668291
2025-01-23 00:23:37,46.30017471802605,37.637284832607996,1114.082711860167,939.8314133150113
2025-01-23 00:38:37,46.7584053956016,37.611412844075474,1115.6491189008236,942.2774013453339
2025-01-23 00:53:37,47.21450109604322,37.614112212264786,1117.4814120676087,944.793063881375
2025-01-23 01:08:38,47.67273664149795,37.642181630179884,1119.5989630794138,947.2777272736444
2025-01-23 01:23:37,48.13532915159225,37.69129988079818,1121.9998717197268,949.6201534693164
2025-01-24 19:02:57,72.59903136570823,35.465819825917706,1143.6941823522745,925.7006968843572
2025-01-24 19:17:52,71.254161557505,35.610769976856446,1137.6441093033923,927.2678997477935
2025-01-24 19:32:53,69.97461727883427,35.720611266454135,1131.5210797712848,928.7055501949063
2025-01-24 19:47:52,68.80513315133467,35.78928109780134,1125.5049621984067,929.9158138073725
2025-01-24 20:02:52,67.76898159636062,35.81347975541254,1119.6831096395454,930.8367467705427
2025-01-24 20:17:52,66.88827548580088,35.79098268833051,1114.1478798414414,931.4226549017852
2025-01-24 20:32:52,66.17653813606408,35.72127908194035,1108.9608789103916,931.6542228237951
2025-01-24 20:47:52,65.63989867578852,35.60553055869189,1104.1594914744762,931.5380773465575
2025-01-24 21:02:52,65.27733926073664,35.44654635544903,1099.7582490404627,931.1061103868847
2025-01-24 21:17:52,65.08132401371394,35.24867650088738,1095.7516074150644,930.4131212555084
2025-01-24 21:32:52,65.03875959140943,35.01758347097396,1092.117848443987,929.5329353257935
2025-01-24 21:47:52,65.13216718213377,34.76013026393536,1088.8237537802506,928.5532577644706
2025-01-24 22:02:52,65.34106369277059,34.48394309934779,1085.829657624662,927.5696054152689
2025-01-24 22:17:52,65.64337011378782,34.197120611960266,1083.0944734971856,926.6787213472015
2025-01-24 22:32:52,66.016795866175,33.907879830065646,1080.580307710234,925.9719109515236
2025-01-24 22:47:52,66.44010266573967,33.6242031197685,1078.2563172487871,925.5287434373512
2025-01-24 23:02:52,66.89417268780804,33.35350422387298,1076.101538717207,925.4115378281906
2025-01-24 23:17:52,67.3628230699568,33.102329984022454,1074.106502533246,925.6609997953282
2025-01-24 23:32:52,67.83332940273672,32.87611188002724,1072.27354605432,926.2932984298745
2025-01-24 23:47:52,68.29664335387949,32.678978303510235,1070.6158434008862,927.2987755591604
2025-01-25 00:02:52,68.7473122588579,32.51363475179173,1069.155270911935,928.6423709847707
2025-01-25 00:17:52,69.18312983755794,32.38131509705568,1067.9193179159272,930.2657323918431
2025-01-25 00:32:52,69.60456565652656,32.2818030276039,1066.9373264231415,932.0908663835642
2025-01-25 00:47:52,70.01403529227144,32.213518920739354,1066.236395049479,934.0250846725146
2025-01-25 01:02:52,70.41508242401858,32.17366402010788,1065.837308351309,935.9669137359476
2025-01-25 01:17:52,70.8115477513238,32.15841104547512,1065.7508509262975,937.8125730629952
2025-01-25 01:32:52,71.20680610670726,32.16308896317994,1065.9748363999802,939.4625905069547
2025-01-25 01:47:52,71.60309386655388,32.182545289262784,1066.492126870481,940.8281157757649
2025-01-25 02:02:52,72.00106539197145,32.211277361464205,1067.2698425748817,941.8365150623805
2025-01-25 02:17:52,72.39952876964439,32.24371378562547,1068.259870027687,942.4358797072006
2025-01-25 02:32:52,72.79542134374161,32.27443699907259,1069.4006763121504,942.5981561300484
2025-01-25 02:47:52,73.1840139040993,32.29837677885004,1070.6203349869647,942.3206980160599
2025-01-25 03:02:52,73.55932141880936,32.31096771697216,1071.8405726849421,941.6261484179587
2025-01-25 03:17:52,73.91468053298443,32.30826660151243,1072.9815620717882,940.5606718819415
2025-01-25 03:32:52,74.24343962237172,32.287028614297995,1073.96712262472,939.1906672260907
2025-01-25 03:47:52,74.53969710752355,32.24474406831964,1074.7299506003203,937.5981927565665
2025-01-25 04:02:52,74.79901876092353,32.1796398729048,1075.2164867640004,935.8754207085973
2025-01-25 04:17:52,75.01906528599767,32.090651868433596,1075.3910462452855,934.1185007889552
2025-01-25 04:32:52,75.20006750624216,31.977375496307708,1075.2388785234614,932.4212497608298
2025-01-25 04:47:52,75.34509764053209,31.84000290117994,1074.7678942439006,930.8690925938291
2025-01-25 05:02:52,75.46010058186248,31.679254482100887,1074.0088848000264,929.5336603461158
2025-01-25 05:17:52,75.55366771734136,31.496312159924713,1073.014164329912,928.4684021871449
2025-01-25 05:32:52,75.63656161880606,31.29273388262844,1071.8546747403102,927.7054971598351
2025-01-25 05:47:52,75.7209884197924,31.07048563912999,1070.61570494599,927.2542604095137
2025-01-25 06:02:52,75.81971479949979,30.83182888552144,1069.3914777535135,927.1011349976596
2025-01-25 06:17:52,75.94503573571285,30.57932754950775,1068.278944486696,927.2112511673122
2025-01-25 06:32:52,76.10769253882052,30.315840399591558,1067.3711921374208,927.5314275550683
2025-01-25 06:47:52,76.31581608500639,30.044521291357775,1066.7509056745828,927.99439069673
2025-01-25 07:02:52,76.5739774603605,29.76882200901619,1066.484336069531,928.5239069372291
2025-01-25 07:17:52,76.88242413138475,29.49249158473803,1066.6162014790364,929.0404601273747
2025-01-25 07:32:52,77.23656979199345,29.21956576997903,1067.1658960294503,929.4670733541749
2025-01-25 07:47:52,77.62679077739242,28.95434076909814,1068.1253008236722,929.7348657406362
2025-01-25 08:02:52,78.03856233437685,28.70132640527184,1069.4583902059392,929.7879564777313
2025-01-25 08:17:52,78.45294538582294,28.4651754960478,1071.10270955917,929.5873761520522
2025-01-25 08:32:52,78.84741022974717,28.25058825346625,1072.972676607752,929.1137167404097
2025-01-25 08:47:52,79.19695955536505,28.062192824834934,1074.9645347583835,928.3683413697881
2025-01-25 09:02:52,79.47549089291407,27.904405485993113,1076.9626726666147,927.3730768214709
2025-01-25 09:17:52,79.65731975086481,27.78127628574378,1078.846926905015,926.1684187477956
2025-01-25 09:32:52,79.71877060830361,27.696327928628925,1080.5004110424604,924.8103842028904
2025-01-25 09:47:52,79.63973470525589,27.65238666476548,1081.817369925032,923.3662411790648
2025-01-25 10:02:52,79.4050919157994,27.651468110208842,1082.71054580176,921.9094237374934
2025-01-25 10:17:52,79.00589915997452,27.694622985674293,1083.1175644810025,920.5139986050319
2025-01-25 10:32:52,78.44025962040018,27.78185802434355,1083.0059038520897,919.2490808044834
2025-01-25 10:47:52,77.71380484674891,27.912087831192633,1082.3760907585677,918.1735997761108
2025-01-25 11:02:52,76.83974457650791,28.083134688748473,1081.2628801829644,917.3317932555977
2025-01-25 11:17:52,75.83846539255657,28.2917801308786,1079.7342961505544,916.7497555851132
2025-01-25 11:32:52,74.73668750519984,28.53386904413115,1077.888548709837,916.433293580179
2025-01-25 11:47:52,73.56621715839067,28.8044637637557,1075.848977014498,916.3672516746299
2025-01-25 12:02:52,72.3623586009264,29.098042320315727,1073.7572961236212,916.5163651070185
2025-02-07 21:26:13,63.907606777213964,34.66476626389376,1059.3076679596759,929.9296157134031
2025-02-07 21:27:56,63.904703022677715,34.63789244691427,1058.8966061432018,929.8266351646977
2025-02-07 21:42:53,63.95516234157528,34.38909563335824,1055.5057621892577,928.8726925953357
2025-02-07 21:57:51,64.12760012647337,34.11879351966927,1052.4231352533168,927.8817271908897
2025-02-07 22:12:51,64.40117804059243,33.834535516881395,1049.6058230298167,926.9492509713683
2025-02-07 22:27:51,64.75327232393764,33.54511994227648,1047.0215898371935,926.1713185250419
2025-02-07 22:42:51,65.16216280930009,33.258646118292916,1044.6368636716745,925.6320848574792
2025-02-07 22:57:51,65.60791830843465,32.98291811888536,1042.42713479617,925.4001875926003
2025-02-07 23:12:51,66.07330118102644,32.72463821726806,1040.3789896862324,925.523962463075
2025-02-07 23:27:51,66.54439093974005,32.48963500571784,1038.4908628886951,926.0280119601302
2025-02-07 23:42:51,67.01090440934148,32.28248948709947,1036.772487660465,926.9113537819256
2025-02-07 23:57:51,67.46621275608598,32.10639200004771,1035.2431317058522,928.147269968524
2025-02-08 00:12:51,67.90707766863234,31.963069618987213,1033.928798923178,929.6848639311004
2025-02-08 00:27:51,68.33314853534554,31.8527844715011,1032.8586582696853,931.4522186543728
2025-02-08 00:42:51,68.74627830351669,31.774399476413347,1032.0610205029998,933.3609428144558
2025-02-08 00:57:51,69.14972675302512,31.725504445355693,1031.5592183543101,935.3117995459355
2025-02-08 01:12:51,69.54732549923621,31.702592511273785,1031.3677532097502,937.2010413211914
2025-02-08 01:27:51,69.94267883435057,31.70127462113801,1031.489051153907,938.9270285456549
2025-02-08 08:31:28,77.68027554331323,27.815192647146116,1038.4142091062724,929.1583248886062
2025-02-08 08:46:23,78.0333089993747,27.62529671864553,1040.3882632197478,928.442422321051
2025-02-08 09:01:23,78.32002669475332,27.46444924607962,1042.3911190899094,927.4703491274414
2025-02-08 09:16:23,78.51251835627988,27.33788026103217,1044.2919577541593,926.2841253189124
2025-02-08 09:31:23,78.5868390467466,27.2491718006103,1045.9732151934072,924.9384071654397
2025-02-08 09:46:23,78.52246093933974,27.201419436383823,1047.3276953902778,923.4995660223663
2025-02-08 10:01:23,78.30371311456004,27.19653224709366,1048.2660072581907,922.0406684373701
2025-02-08 10:16:23,77.9209971202391,27.235659932163266,1048.72306832901,920.6359696994685
2025-02-08 10:31:23,77.37169111312491,27.318915343299857,1048.6632308092328,919.3553164646956
2025-02-08 10:46:23,76.6606726601244,27.445321914938894,1048.0836665363997,918.2588607977848
2025-02-08 11:01:23,75.80041259699802,27.612808511745357,1047.0157532089281,917.392466514707
2025-02-08 11:16:23,74.81061835608982,27.818255796070424,1045.5243283430816,916.7841405843691
2025-02-08 11:31:24,73.71617230396033,28.057878234548333,1043.7026505137903,916.4415154299797
2025-02-08 11:46:23,72.55222629301271,28.325958254716234,1041.678333573062,916.3522016897983
2025-02-08 12:01:23,71.35003458076524,28.617870880181478,1039.5851328690298,916.4821361755569
2025-02-08 12:16:23,70.14774205793165,28.927483777658214,1037.5766065072949,916.7801278706208
2025-02-08 12:31:23,68.98209879386992,29.2488277626532,1035.8064761083792,917.1802180388729
2025-02-08 12:46:23,67.88769552933091,29.576080445143848,1034.4216033119778,917.6065604246962
2025-02-08 13:01:23,66.89501412201459,29.903829502252563,1033.553010548455,917.9788555281189
2025-02-08 13:16:23,66.02867191279668,30.22731730797749,1033.3076573066883,918.2181989866343
2025-02-08 13:31:23,65.30596819757291,30.54265222111894,1033.7614795199024,918.25293684646
2025-02-08 13:46:23,64.73582426870985,30.846973308003612,1034.9541251903988,918.024116770161
2025-02-08 14:01:23,64.31818584903478,31.138557645166635,1036.885717267864,917.4901489355526
2025-02-08 14:16:23,64.04392957975413,31.41686247942505,1039.5158516472893,916.6303419284599
2025-02-08 14:31:23,63.89528523991705,31.682498235977366,1042.7649018236177,915.4470538869879
2025-02-08 14:46:23,63.84675442465776,31.93713243898511,1046.5175608896204,913.9662924734811
2025-02-08 15:01:23,63.866476447190124,32.18332879938186,1050.6284152984717,912.236702575691
2025-02-08 15:16:23,63.917965148610946,32.424329755914215,1054.92922169525,910.3269908241207
2025-02-08 15:31:24,63.962148030959455,32.664061004595794,1059.2421774731029,908.3196974882366
2025-02-08 15:46:23,63.95938085754699,32.90550651795986,1063.36562967262,906.3172919991623
2025-02-08 16:01:23,63.871947690092085,33.15307021566624,1067.1308242523585,904.4137601544674
2025-02-08 16:16:23,63.665862030514,33.40961049790869,1070.3638896887005,902.7106871906327
2025-02-08 16:31:23,63.31290631806349,33.677497740541895,1072.9177757859723,901.2996505642559
2025-02-08 16:46:23,62.792167813879914,33.958112702730816,1074.6745280681712,900.2585172959368
2025-02-08 17:01:23,62.091194941842794,34.251667208381726,1075.5505664757907,899.6463259700728
2025-02-08 17:16:23,61.20668135191375,34.55709238476378,1075.4999766786616,899.4993484617254
2025-02-08 17:31:23,60.14464380515055,34.87200252869599,1074.5156700155055,899.8286032496319
2025-02-08 17:46:22,58.921533304626,35.19238037534366,1072.6309782297005,900.6178748028411
2025-02-08 18:01:23,57.55620577555702,35.51448828937788,1069.903766462359,901.8301566094151
2025-02-08 18:16:23,56.08310871204612,35.83148338089562,1066.4374194281236,903.3989222972615
2025-02-08 18:31:23,54.536260956601076,36.13725394456759,1062.3488591225882,905.2433181496315
2025-02-08 18:46:22,52.95638834744267,36.424629110901755,1057.779506094859,907.2654587008324
2025-02-08 19:01:22,51.380426098136645,36.68733514128464,1052.8640473875116,909.3668763037516
2025-02-08 19:16:22,49.850132081702654,36.91841791555833,1047.7533865223688,911.4414504261891
2025-02-08 19:31:22,48.403138258843526,37.1118969125351,1042.5873135864429,913.3909946402227
2025-02-08 19:46:22,47.07299090781312,37.26275495223856,1037.4928600739022,915.1293656582661
2025-02-08 20:01:23,45.88650967831747,37.36730463514753,1032.5737227596478,916.5893856828151
2025-02-08 20:16:22,44.86887573410136,37.422960061701055,1027.9331352086579,917.7199278348032
2025-02-08 20:31:23,44.029885093913194,37.42925569544724,1023.6139298528857,918.5039074190917
2025-02-08 20:46:22,43.380150133134656,37.38712206410526,1019.6743487288686,918.9416694220718
2025-02-08 21:01:22,42.91689202534823,37.29911287270444,1016.1167047401781,919.0644654556756
2025-02-08 21:16:22,42.634037039896924,37.1694196760706,1012.9412850719983,918.9240592861017
2025-02-08 21:31:22,42.51900157091221,37.00359494118971,1010.1271906687805,918.5923650053354
2025-02-08 21:46:22,42.55469698141812,36.808329775505264,1007.6415434206416,918.155737741111
2025-02-08 22:01:22,42.72087326300727,36.59115780005089,1005.4445196012242,917.7089804468628
2025-02-08 22:16:22,42.995534225656186,36.3601215862189,1003.4943975235931,917.348790890959
2025-02-08 22:31:22,43.356329243740916,36.12341957703951,1001.7522290141036,917.1670855886312
2025-02-08 22:46:22,43.78183282627809,35.88905211428022,1000.1857867802516,917.2446453740763
2025-02-08 23:01:22,44.25263530691023,35.66448479886649,998.7725064737804,917.6455054995134
2025-02-08 23:16:22,44.752184789021996,35.456345971639074,997.5012282506317,918.4124630467709
2025-02-08 23:31:22,45.26734082890789,35.270172728915036,996.3726412100214,919.563999435587
2025-02-08 23:46:22,45.788622710287996,35.11021674175166,995.3984380877632,921.0928209776384
2025-02-09 00:01:22,46.310157915502984,34.97931745322376,994.5992893667413,922.9661121440328
2025-02-09 00:16:22,46.829357923130466,34.87884621843715,994.0018380739397,925.1274817794172
2025-02-09 00:31:23,47.34694116887556,34.80865942489861,993.6347234986013,927.5031910579595
2025-02-09 01:01:22,48.38366044645439,34.75245387745568,993.6955955592563,932.5050960315393
2025-02-09 01:16:22,48.91104384307668,34.75988678442226,994.1557871754368,934.9315524170448
