ds,yhat,yhat_lower,yhat_upper
2025-01-21 16:10:22,35.35410562107123,32.897568091442224,37.653897103604486
2025-01-21 16:25:21,35.56423206457061,32.95319932006915,37.96699659496192
2025-01-21 16:55:21,36.02113636633231,33.56204526113302,38.463536149695514
2025-01-21 17:10:20,36.267451510226216,33.95212819192712,38.622001313361956
2025-01-21 17:25:21,36.52434554364144,34.19363846963034,39.1336864545559
2025-01-21 17:40:20,36.78753107524952,34.39640901475854,39.40992855322007
2025-01-21 17:55:21,37.053841681626196,34.65051980427719,39.416309021488246
2025-01-21 18:10:21,37.31704828083373,34.857438729727875,39.6928467806682
2025-01-21 18:25:21,37.57132240104158,35.14423445448695,39.95156973069279
2025-01-21 18:40:21,37.810046618227126,35.22050279023036,40.09907288565901
2025-01-21 18:55:21,38.0264330960157,35.47848981695072,40.447563879908074
2025-01-21 19:10:20,38.21367708488987,35.73073698510135,40.51694275258002
2025-01-21 19:25:20,38.366102631523376,35.90126299425374,40.67051641903986
2025-01-21 19:55:21,38.54597872559071,36.07000107403337,40.91916575823112
2025-01-21 20:10:21,38.566445327810044,36.130243166822865,40.80995897092968
2025-01-21 20:25:20,38.53856894591362,36.04282353539196,41.13112356657034
2025-01-21 20:40:20,38.4627005019638,36.01938826925928,40.971431542147094
2025-01-21 20:55:20,38.34090052342034,35.89381111262164,40.64121106181956
2025-01-21 21:10:20,38.1768034864091,35.66988950779921,40.58390135466182
2025-01-21 21:25:20,37.97547339442902,35.54098855458204,40.37512436287711
2025-01-21 21:40:20,37.74318886317234,35.11233996077588,40.29466667303821
2025-01-21 21:55:21,37.48687500121802,35.125682348843014,40.11683877929893
2025-01-21 22:10:22,37.21464544353436,34.77942224333044,39.67965796897566
2025-01-21 22:25:21,36.93528016560143,34.3249802412598,39.24014139080062
2025-01-21 22:40:20,36.6562252308965,34.09111073575544,38.9920045857048
2025-01-21 22:55:20,36.38481857872746,34.07197337577912,38.93794043208572
2025-01-21 23:10:20,36.12831433677348,33.57839296182219,38.46169754567134
2025-01-21 23:25:20,35.892669667582986,33.57700561645356,38.36071310621921
2025-01-21 23:40:20,35.68264271918686,33.18197825771837,38.162330821387116
2025-01-21 23:55:20,35.5016420680486,33.20917564422592,38.01598722721796
2025-01-22 00:10:20,35.35164465887573,32.91305399167659,37.69843643778077
2025-01-22 00:25:20,35.23318322929961,32.77027409478109,37.70452082521253
2025-01-22 00:40:20,35.14540034134892,32.917517908497096,37.70989668310677
2025-01-22 00:55:21,35.086110613802006,32.651167722372186,37.698302134946786
2025-01-22 01:10:20,35.05222386819706,32.62772721553662,37.54514745674613
2025-01-22 01:25:20,35.03943592343935,32.52100460643978,37.18892251535041
2025-01-22 01:40:20,35.04297031258572,32.74333181460372,37.50122520368144
2025-01-22 01:55:20,35.05756556455321,32.5428026895867,37.38183140872112
2025-01-22 02:10:20,35.07776779956032,32.57397202483913,37.41121111590023
2025-01-22 02:25:20,35.098158997188044,32.51386687333463,37.587581373548964
2025-01-22 02:40:20,35.11356157058087,32.689174659880294,37.383200077170066
2025-01-22 02:55:20,35.11921119282512,32.69635959460415,37.57210279379004
2025-01-22 03:10:20,35.110892546921335,32.70945801954014,37.438306307687256
2025-01-22 03:25:20,35.085035542845226,32.56862402115404,37.51860062350981
2025-01-22 03:40:20,35.0387723599353,32.67018544417614,37.47561623066842
2025-01-22 03:55:20,34.96995823012417,32.46828995081251,37.34167568159692
2025-01-22 04:10:20,34.87716100745912,32.53989679982023,37.312825940909775
2025-01-22 04:25:20,34.75962613925525,32.23041216452981,37.17702676324694
2025-01-22 04:40:20,34.61721982878516,32.14624180536352,36.83751948459918
2025-01-22 04:55:20,34.45038189231016,32.10794434528993,37.03130524788591
2025-01-22 05:10:20,34.26004818645034,31.92990628452935,36.62362625619157
2025-01-22 05:25:20,34.04759636934841,31.659747072569846,36.46697907520536
2025-01-22 05:55:20,33.56377091150918,31.18598249123721,36.007855422165576
2025-01-22 06:10:20,33.29697384803044,30.897476270656423,35.590411493902224
2025-01-22 06:25:20,33.01717363043969,30.434200028328863,35.489955228944446
2025-01-22 06:40:20,32.72745036730992,30.189029998932824,35.160163662336075
2025-01-22 06:55:20,32.431195037192055,30.059733314953043,34.91497747437754
2025-01-22 07:10:20,32.13210758779824,29.703536917460283,34.42152715148082
2025-01-22 07:25:20,31.834187568672668,29.24852271307466,34.233152805177845
2025-01-22 07:40:20,31.541711447224202,29.16571192521215,33.83758889135929
2025-01-22 07:55:20,31.259191540304833,28.71200340108707,33.60859914814254
2025-01-22 08:10:20,30.991312844246725,28.629732454721324,33.38616521107574
2025-01-22 08:25:20,30.742845863770352,28.300388410224823,33.318589781203904
2025-01-22 08:40:20,30.51853568759436,28.126636561723753,32.93710055584318
2025-01-22 08:55:20,30.32296093889826,27.86570361969875,32.62996391341259
2025-01-22 09:10:20,30.160412011283846,27.841199768313853,32.50414841366932
2025-01-22 09:25:20,30.034706321640023,27.67739672935455,32.63073865757213
2025-01-22 09:40:20,29.949038305510186,27.46777911972069,32.374482658043256
2025-01-22 09:55:20,29.90582927235398,27.477201485245406,32.27265645200756
2025-01-22 10:10:20,29.906596205180886,27.51126146666878,32.47363365713083
2025-01-22 10:25:20,29.95184940969895,27.49564451683812,32.25989677235581
2025-01-22 10:40:20,30.04102790907779,27.74464129223125,32.286784349703666
2025-01-22 10:55:20,30.172479753573363,27.765211997773413,32.57184143098297
2025-01-22 11:10:20,30.343492062615248,27.921624112328676,32.72180637276115
2025-01-22 11:25:20,30.550372779115765,27.893337008635235,32.954829298673566
2025-01-22 11:40:20,30.78858296377546,28.32076314488718,33.16637183791393
2025-01-22 11:55:20,31.052915204958193,28.45823160755255,33.60463256879713
2025-01-22 22:53:42,38.39136309177353,35.98280223708403,40.80352405379154
2025-01-22 23:08:37,38.20032478087701,35.72799718821607,40.71989999609465
2025-01-22 23:23:37,38.02821076753411,35.53726718364224,40.357870944261855
2025-01-22 23:38:37,37.88096586775717,35.503823399580156,40.18624244015967
2025-01-22 23:53:37,37.76211236886673,35.29249576627556,40.277218137116
2025-01-23 00:08:37,37.67373382627663,35.19234451310569,40.10115853581504
2025-01-23 00:23:37,37.61646749260873,35.1923383180894,39.930833700423456
2025-01-23 00:38:37,37.58955103603931,35.211009140784974,40.110342714842105
2025-01-23 00:53:37,37.590930354448744,35.035908976897076,39.85609646801498
2025-01-23 01:08:38,37.61746134615034,35.15441746984063,39.99173331510138
2025-01-23 01:23:37,37.66490058506633,34.9950611509332,40.286058799628215
2025-01-24 19:02:57,35.47462087216626,33.05383747902407,37.91044716571477
2025-01-24 19:17:52,35.61697552111086,33.182579569377424,37.76486206037637
2025-01-24 19:32:53,35.72411116174524,33.38377561680226,38.176100833810985
2025-01-24 19:47:52,35.79012073491983,33.33603636543641,38.23907881802391
2025-01-24 20:02:52,35.81182086691999,33.41067835307666,38.257209701308426
2025-01-24 20:17:52,35.7871011539983,33.27789755846626,38.28834687370993
2025-01-24 20:32:52,35.7155416185106,33.304579119475285,38.259844992135754
2025-01-24 20:47:52,35.598369650207445,33.236223527897266,38.129239864433416
2025-01-24 21:02:52,35.438391743958086,33.08049430667102,37.80135427446404
2025-01-24 21:17:52,35.24000615184212,32.782925139202824,37.67425037345481
2025-01-24 21:32:52,35.00889971499142,32.58706073115173,37.40490304999881
2025-01-24 21:47:52,34.7518418315986,32.38696396060048,37.19350494363455
2025-01-24 22:02:52,34.47638768461016,32.06620643744713,37.0324363893451
2025-01-24 22:17:52,34.190547104867385,31.87624284571,36.708123175318235
2025-01-24 22:32:52,33.90243675360364,31.53785887827531,36.2575275172459
2025-01-24 22:47:52,33.61993383887018,31.15365535612226,35.94967044586909
2025-01-24 23:02:52,33.350349047092415,30.98606496506671,35.7987688546223
2025-01-24 23:17:52,33.100134829628544,30.609231314715746,35.4045712708842
2025-01-24 23:32:52,32.87464275787305,30.53778247796547,35.310414789305156
2025-01-24 23:47:52,32.6779404995732,30.093942581622017,35.02627046413273
2025-01-25 00:02:52,32.51269531719657,30.041837496405034,34.83563787845853
2025-01-25 00:17:52,32.38012705574449,29.955259998601548,34.80551267692587
2025-01-25 00:32:52,32.28002963789068,30.1862303448822,34.75055688575871
2025-01-25 00:47:52,32.21085635967349,29.716892676255323,34.76145651604422
2025-01-25 01:02:52,32.16982475011052,29.649608468863917,34.681142796293514
2025-01-25 01:17:52,32.15321162347388,29.75688341198806,34.51547421792413
2025-01-25 01:32:52,32.15646330478186,29.693862874196906,34.60084767562104
2025-01-25 01:47:52,32.17447003892853,29.661177521674507,34.577087689726476
2025-01-25 02:02:52,32.20180968977009,29.88921444166922,34.596842065571316
2025-01-25 02:17:52,32.232984077809846,29.753776763854464,34.688577532982386
2025-01-25 02:32:52,32.26263654615391,29.775888063594937,34.5891660248239
2025-01-25 02:47:52,32.28574146527674,29.71230153628848,34.80970168412618
2025-01-25 03:02:52,32.29775895939498,29.677303359487073,34.89437269882498
2025-01-25 03:17:52,32.294750962591685,30.05538871805564,34.70558352579592
2025-01-25 03:32:52,32.27345758282811,29.747037074052745,34.727465641115614
2025-01-25 03:47:52,32.23133545886091,29.812300363746033,34.56730705670439
2025-01-25 04:02:52,32.166562158352434,29.49583289162937,34.56294744251313
2025-01-25 04:17:52,32.07801252835908,29.659732389598197,34.244731870635405
2025-01-25 04:32:52,31.965214159570046,29.611751133545045,34.43460730067734
2025-01-25 04:47:52,31.828289705269693,29.358567921965506,34.217394162374944
2025-01-25 05:02:52,31.667867546883905,29.26517459084377,34.08649890551324
2025-01-25 05:17:52,31.485098405435828,29.08601457068936,33.92446268915635
2025-01-25 05:32:52,31.281522062095597,28.87918708228253,33.780135039134585
2025-01-25 05:47:52,31.059049480105536,28.7473397586629,33.50892428002215
2025-01-25 06:02:52,30.819931500994716,28.389944100577353,33.177042380860115
2025-01-25 06:17:52,30.566740078171378,28.210473979316717,32.914675973856895
2025-01-25 06:32:52,30.302359900764593,27.883722024607955,32.65794630017319
2025-01-25 06:47:52,30.029986562532088,27.695913293293426,32.51138599641873
2025-01-25 07:02:52,29.753126153707612,27.3273811423078,32.211531300575786
2025-01-25 07:17:52,29.475590402777925,26.928660025697095,31.889839287227105
2025-01-25 07:32:52,29.201481353952694,26.850463959611254,31.859982993964092
2025-01-25 07:47:52,28.935160046947388,26.48002169662299,31.391011596215975
2025-01-25 08:02:52,28.681194744554855,26.271335845542335,31.056020437858308
2025-01-25 08:17:52,28.444285853075606,26.096857470541856,31.00837460608726
2025-01-25 08:32:52,28.22916668407848,25.966247923534045,30.68235215559434
2025-01-25 08:47:52,28.040481448853466,25.724640010076453,30.37560278976256
2025-01-25 09:02:52,27.88262959379493,25.434335347442666,30.18875903932747
2025-01-25 09:17:52,27.759655382788473,25.25489613423233,30.398977480153356
2025-01-25 09:32:52,27.675044510890043,25.357447029528238,30.105193635721985
2025-01-25 09:47:52,27.631582967907914,25.3089360810113,30.209765589843666
2025-01-25 10:02:52,27.631215168955436,25.28705514485175,30.031314356269796
2025-01-25 10:17:52,27.674926083123317,25.226015647047678,30.191981906451673
2025-01-25 10:32:52,27.76265685237985,25.42871793249824,30.35796638695413
2025-01-25 10:47:52,27.89326201295287,25.671245407515258,30.244985952465374
2025-01-25 11:02:52,28.064514379192246,25.61599839136028,30.311026049297396
2025-01-25 11:17:52,28.273161032820205,25.778220763893156,30.612719456498326
2025-01-25 11:32:52,28.51503083968015,26.069156254840582,30.838085467630993
2025-01-25 11:47:52,28.78519068927803,26.33210600856844,31.195813431597763
2025-01-25 12:02:52,29.078144426738966,26.726897791206607,31.425288351423692
2025-02-07 21:26:13,34.675095956206654,32.27168833025852,36.917307457693
2025-02-07 21:27:56,34.64822643880212,32.31567814524843,37.1695370928289
2025-02-07 21:42:53,34.39969521709323,32.14616402632501,36.82594498117732
2025-02-07 21:57:51,34.13002070326555,31.725888108729027,36.657707654774136
2025-02-07 22:12:51,33.84682912485986,31.299286502454745,36.31679710493769
2025-02-07 22:27:51,33.55866294016595,31.18983650234841,35.997199628914885
2025-02-07 22:42:51,33.27351714536393,30.7743374633526,35.428469247215475
2025-02-07 22:57:51,32.998926423047386,30.481471567113356,35.38031225011155
2025-02-07 23:12:51,32.74165994150929,30.441745940968328,35.15529146906183
2025-02-07 23:27:51,32.50746095600644,30.003009176317363,34.93544024932061
2025-02-07 23:42:51,32.30084288750401,29.904438197824067,34.77827677476321
2025-02-07 23:57:51,32.124950045963296,29.467369786572053,34.4770149075489
2025-02-08 00:12:51,31.981487293703463,29.406763573986805,34.41349246028227
2025-02-08 00:27:51,31.87071897524797,29.448423793365667,34.37949788061567
2025-02-08 00:42:51,31.791533613082077,29.249416188406794,34.115249950619386
2025-02-08 00:57:51,31.741567419143188,29.391109225901346,34.12250156094725
2025-02-08 01:12:51,31.717376794884512,29.330524812482327,34.14086543096339
2025-02-08 01:27:51,31.71464785342073,29.312457992330238,34.194678050716114
2025-02-08 08:31:28,27.813062327085103,25.461494721074615,30.249651000996923
2025-02-08 08:46:23,27.62284359638212,25.095411347696427,30.099353875105667
2025-02-08 09:01:23,27.462087230202048,24.998614178663136,29.84568557431246
2025-02-08 09:16:23,27.335831649147273,24.960726328237953,29.77902333474431
2025-02-08 09:31:23,27.247623418598934,24.84373634290281,29.721856774204312
2025-02-08 09:46:23,27.20032434819165,24.97975527217785,29.592789720779546
2025-02-08 10:01:23,27.195967795581318,24.872251167560776,29.495779756354732
2025-02-08 10:16:23,27.23563798323972,24.986466916133544,29.678517955719535
2025-02-08 10:31:23,27.319381915622966,25.041627840450975,29.702824493324304
2025-02-08 10:46:23,27.446162178392523,25.046253565602427,29.782121657065993
2025-02-08 11:01:23,27.613856909419088,24.918083071801593,30.026652649383838
2025-02-08 11:16:23,27.819310663138957,25.462568473304838,30.25866439317948
2025-02-08 11:31:24,28.05871958476063,25.571873698993777,30.2955144280552
2025-02-08 11:46:23,28.326369646227224,25.931342940368566,30.66846174310663
2025-02-08 12:01:23,28.61765851605429,26.255149038084053,31.02918341770289
2025-02-08 12:16:23,28.92649850104692,26.525466291174457,31.425705483424636
2025-02-08 12:31:23,29.24698301505718,26.87255410600223,31.73233152510773
2025-02-08 12:46:23,29.57336693450816,27.21326027929553,31.904472773346452
2025-02-08 13:01:23,29.90032502579314,27.49291961827479,32.368568665090386
2025-02-08 13:16:23,30.223190840374148,27.888781228906105,32.48768530949718
2025-02-08 13:31:23,30.53816175192043,28.233819954835344,32.723730650907804
2025-02-08 13:46:23,30.842457328166876,28.332482627628647,33.19962976423904
2025-02-08 14:01:23,31.134420613766476,28.785379863332366,33.51571522867494
2025-02-08 14:16:23,31.41355501856187,29.194985048276386,33.84233764061791
2025-02-08 14:31:23,31.680493176305752,29.5058782616626,34.176497379685
2025-02-08 14:46:23,31.936898144167923,29.518097907388356,34.374405083245556
2025-02-08 15:01:23,32.18530141363699,29.686984269877964,34.63553353926125
2025-02-08 15:16:23,32.428886128996254,30.035929584129338,35.06448556346106
2025-02-08 15:31:24,32.67149736638739,30.198148171556156,34.90015314652561
2025-02-08 15:46:23,32.916004600820436,30.631429909225133,35.64038325169208
2025-02-08 16:01:23,33.16670205718055,30.73794053423092,35.43857862855897
2025-02-08 16:16:23,33.426316561457,30.943995717424723,35.80167139912346
2025-02-08 16:31:23,33.69708886490772,31.245544595569672,36.05997626996759
2025-02-08 16:46:23,33.9802761818786,31.35346374266757,36.336145863118105
2025-02-08 17:01:23,34.27598008975067,31.71232078918457,36.58811909329929
2025-02-08 17:16:23,34.58304129558199,32.23779401301941,36.93031720937883
2025-02-08 17:31:23,34.89900892322034,32.36583324775915,37.425165699733114
2025-02-08 17:46:22,35.219829600474895,32.98555494473942,37.445311206712844
2025-02-08 18:01:23,35.5417616337973,33.11269055098048,37.9945187258629
2025-02-08 18:16:23,35.85798904503945,33.510774259054564,38.117495053162564
2025-02-08 18:31:23,36.162457965953536,33.638321366442725,38.50300647455689
2025-02-08 18:46:22,36.44808439535358,34.061422071804074,38.82083665332708
2025-02-08 19:01:22,36.7086974045162,34.52177780797622,39.037378529474466
2025-02-08 19:16:22,36.93746725759188,34.54449581400067,39.20576337448211
2025-02-08 19:31:22,37.12854485405991,34.78780677977567,39.598959336220915
2025-02-08 19:46:22,37.277045584153704,34.91500230485436,39.732299352115575
2025-02-08 20:01:23,37.379405881626475,34.86008241736191,39.83960334661165
2025-02-08 20:16:22,37.43315928580651,35.227592747588105,39.87807769387536
2025-02-08 20:31:23,37.43792471933526,35.23565177041679,39.80517430082808
2025-02-08 20:46:22,37.394707508266734,34.8423120272349,39.76565394444481
2025-02-08 21:01:22,37.30609708807243,35.03169405014838,39.944546933072694
2025-02-08 21:16:22,37.17629703206615,34.67166216987716,39.68470025177731
2025-02-08 21:31:22,37.01084109375599,34.82828166631359,39.3486263872817
2025-02-08 21:46:22,36.816374486027684,34.31456531376828,39.23594853593389
2025-02-08 22:01:22,36.600361481434426,34.20106374692948,38.9787253636584
2025-02-08 22:16:22,36.3707569496065,34.14353171114532,38.72644742873219
2025-02-08 22:31:22,36.135659402518606,33.590256920198904,38.61952765132922
2025-02-08 22:46:22,35.90296375714579,33.53504740378815,38.23478216273592
2025-02-08 23:01:22,35.68003159726686,33.14150101737685,38.10412211684524
2025-02-08 23:16:22,35.47339527144208,33.119851135741186,37.9634501593835
2025-02-08 23:31:22,35.28850981711489,32.90105692817166,37.907236871209946
2025-02-08 23:46:22,35.129563608538916,32.7421800651449,37.44696094409738
2025-02-09 00:01:22,34.999355008917604,32.51081367703331,37.67872962099124
2025-02-09 00:16:22,34.89923839345027,32.516208999768,37.26842728178993
2025-02-09 00:31:23,34.82907734598396,32.34981542188015,37.27585133231586
2025-02-09 01:01:22,34.77207849250539,32.540155621781125,37.199098929374884
2025-02-09 01:16:22,34.77880827481544,32.60193066576611,37.20535520554752
2025-02-09 01:31:22,34.80333544312759,32.44487402166677,37.29307756567806
2025-02-09 01:46:22,34.84059567555775,32.36836518043062,37.1380687675499
2025-02-09 02:01:22,34.88518987462658,32.36114138650398,37.44256249676263
2025-02-09 02:16:22,34.93162177751896,32.69977014638792,37.58591215723144
2025-02-09 02:31:22,34.97451784815663,32.38302684605058,37.417063862759726
2025-02-09 02:46:22,35.008819925662145,32.473791511582384,37.53406251108872
2025-02-09 03:01:22,35.029943640191014,32.41738251531945,37.42630407057451
2025-02-09 03:16:22,35.033898416595164,32.63406425924205,37.52687158564424
2025-02-09 03:31:22,35.017367760402294,32.60729785532995,37.511489572889225
2025-02-09 03:46:22,34.97775125374912,32.42404573568941,37.64167608558756
2025-02-09 04:01:22,34.91317209324183,32.323491376042014,37.367366790561086
2025-02-09 04:16:22,34.82245592068883,32.54573035843304,37.19621346704184
2025-02-09 04:31:22,34.70508801276598,32.130629425990485,37.26602889038677
2025-02-09 04:46:22,34.56115654395893,32.05558915180153,36.956343481501264
2025-02-09 05:01:22,34.39128959702782,32.11990394454407,36.83230763103821
2025-02-09 05:16:22,34.19659290989213,31.68028095972174,36.64429112778691
2025-02-09 05:31:22,33.978594098661624,31.488013322083496,36.412682708439206
2025-02-09 05:46:22,33.73919740983081,31.33312243951303,36.31116514674819
2025-02-09 06:01:22,33.48065109260124,30.970759477567768,36.09392555686254
2025-02-09 06:16:22,33.20552741754076,30.67876863767315,35.793615464201764
2025-02-09 06:46:22,32.6174083985749,30.230557319718002,35.26790238356447
2025-02-09 07:16:22,32.00167959985304,29.68861558078733,34.42759194263828
2025-02-09 07:31:22,31.69318854984965,29.17841799137893,34.06379929804212
2025-02-09 07:46:22,31.390028512406463,28.980535544599558,33.91196679718774
2025-02-09 08:01:22,31.096791903429278,28.84744521872058,33.66113573645565
2025-02-09 08:16:22,30.818213172962107,28.391609760959177,33.22819353621462
2025-02-09 08:31:22,30.55907192136647,28.202738628323694,33.00621238051881
2025-02-09 08:46:22,30.324073004341543,27.72231625772417,32.63444187557417
2025-02-09 09:01:22,30.11770710458348,27.670586148315163,32.55326600965191
2025-02-09 09:16:22,29.94409746670045,27.489481091055048,32.46678461784375
2025-02-09 09:31:22,29.80684041355822,27.14895396374543,32.09066371899118
2025-02-09 09:46:22,29.708848740842964,27.13898689806159,32.190932148636
2025-02-09 10:01:22,29.652207959672353,27.22907581555644,32.11269668589591
2025-02-09 10:16:22,29.638055539841638,27.306764316304264,32.034033510861335
2025-02-09 10:31:22,29.666492743133173,27.24189735748187,31.982605248427106
2025-02-09 10:46:22,29.736537329950984,27.46450115460888,32.28915132934632
2025-02-09 11:01:22,29.84612343091286,27.458815030959915,32.09453667693248
2025-02-09 11:16:22,29.992152309765256,27.457588924751217,32.335699992624996
2025-02-09 11:31:22,30.1705947546788,27.855102356863213,32.498424481257295
2025-02-09 11:46:22,30.37664261892092,28.047586336491637,32.773969629367166
2025-02-09 12:01:22,30.604903797494046,28.12306067283761,33.01362955567337
2025-02-09 12:16:22,30.849631892198982,28.3623924654629,33.10769064268242
2025-02-09 12:31:22,31.104979213995275,28.81432925853829,33.53410625935026
2025-02-21 08:06:14,31.2050478608412,28.718922525160373,33.74142181433965
2025-02-21 08:21:06,30.864137559832013,28.433608705511244,33.40347353463527
2025-02-21 08:36:06,30.542071400015654,28.0519648608949,33.03158599951621
2025-02-21 08:51:06,30.246670294854855,27.86225161141558,32.70391276239166
2025-02-21 09:06:06,29.982351884577863,27.514249209964493,32.247996229455204
2025-02-21 09:21:06,29.753115471393855,27.38341198768025,32.188662069638745
2025-02-21 09:36:06,29.56238239611058,27.23737051278002,32.150351804873374
2025-02-21 09:51:06,29.412842375812293,26.948596352670915,31.86439522276377
2025-02-21 10:06:06,29.30631590878097,26.9155680831368,31.691562659245832
2025-02-21 10:21:06,29.243642803012804,26.929487129738774,31.717725994348747
2025-02-21 10:36:06,29.224606085426053,26.808736890523146,31.724246796842333
2025-02-21 10:51:06,29.24789901417492,26.86719751160382,31.858056579382044
2025-02-21 11:06:06,29.31114073372912,26.872427185726824,31.717053688365265
2025-02-21 11:21:06,29.410943391512955,27.073569554080077,31.80787985136279
2025-02-21 11:36:06,29.543030454662702,27.0733416519247,31.86013414368084
2025-02-21 11:51:06,29.70240271768186,27.222881609620188,31.914397900807955
2025-02-21 12:06:06,29.883545297320616,27.439948594436792,32.30289718084736
2025-02-21 12:21:06,30.080665992217735,27.692387260962906,32.506759235635855
2025-02-21 12:36:06,30.28795294753735,27.8874084344522,32.4966334664379
2025-02-21 12:51:06,30.499837796221296,27.960113792083845,33.11720795690059
2025-02-21 13:06:06,30.711249492876778,28.21889138933812,33.187165811875644
2025-02-21 13:21:06,30.917844003991224,28.436553836820178,33.26865729164751
2025-02-21 13:36:06,31.11619590495675,28.52505097667504,33.37261614880686
2025-02-21 13:51:06,31.303939741115407,29.01417829974546,33.72828771646669
2025-02-21 14:06:06,31.479851637241776,29.09435612624181,34.03436802432582
2025-02-21 14:21:06,31.643864952890144,29.06188441127996,34.199374650586755
2025-02-21 14:36:06,31.79701758441266,29.54900298111559,34.260233794115145
2025-02-21 14:51:06,31.941332576177768,29.473026473491704,34.24878219131974
