ds,humidity,temp_dht,temp_bmp,pressure
2025-01-21 15:10:21,65.35093824912063,34.548844947924366,1026.9826900330959,932.0406164018892
2025-01-21 15:25:21,65.18470719096935,34.75640350652189,1025.4258959059096,930.2319031502362
2025-01-21 15:40:21,64.88919453688106,34.969708446247594,1023.3986828360785,928.414310819581
2025-01-21 15:55:21,64.43328217646967,35.19217018500929,1020.9993945551785,926.6642649540098
2025-01-21 16:10:22,63.793788787178904,35.4267573497208,1018.3479410954565,925.0561156422065
2025-01-21 16:25:21,62.96117815342863,35.674390119510484,1015.5936411670423,923.6655774462706
2025-01-21 16:55:21,60.719324084658155,36.21174320192507,1010.3480864841438,921.7525055178714
2025-01-21 17:10:20,59.34594999161277,36.497895767715455,1008.1500868681588,921.3078865854228
2025-01-21 17:25:21,57.84001775978154,36.79228937855441,1006.3970313919451,921.2235803525007
2025-01-21 17:40:20,56.24921250201486,37.08883027160706,1005.19230477646,921.4899034693432
2025-01-21 17:55:21,54.61386763933279,37.38297638118582,1004.5950025543707,922.0783181883493
2025-01-21 18:10:21,52.99042318470539,37.66708849163428,1004.6372236291891,922.9398959592781
2025-01-21 18:25:21,51.429005183427286,37.9343627292556,1005.3100998250447,924.012840276824
2025-01-21 18:40:21,49.979597769985745,38.17753682925345,1006.5695362227478,925.2240683020415
2025-01-21 18:55:21,48.687545487056205,38.38958922282832,1008.338182658438,926.494416029388
2025-01-21 19:10:20,47.59225920546267,38.56393345861646,1010.5079168129062,927.7424343133264
2025-01-21 19:25:20,46.72061859657529,38.69549238705265,1012.9568150795222,928.8951496957725
2025-01-21 19:55:21,45.716873951669506,38.814172338546115,1018.1236762138342,930.6583793779746
2025-01-21 20:10:21,45.58994357613041,38.79735043245791,1020.5546267601304,931.1789138575026
2025-01-21 20:25:20,45.69750854805774,38.73011310056739,1022.7100528492593,931.4304546837373
2025-01-21 20:40:20,46.01662615821639,38.614595685462994,1024.4899670954173,931.4173955601244
2025-01-21 20:55:20,46.51648142643191,38.45473225713815,1025.8143708282564,931.1632220888204
2025-01-21 21:10:20,47.160764858936965,38.2558343127108,1026.637692918132,930.7102708012286
2025-01-21 21:25:20,47.91007157099928,38.024392490879826,1026.9484744515198,930.1163905123653
2025-01-21 21:40:20,48.72438837104621,37.767777052214036,1026.7693606623309,929.4509849836301
2025-01-21 21:55:21,49.56644927672913,37.49359052122601,1026.1539556760467,928.7895646897884
2025-01-21 22:10:22,50.40107210535173,37.21023458841467,1025.1845190162805,928.2109023951657
2025-01-21 22:25:21,51.19810465996043,36.92630060862894,1023.967825758297,927.7899873521847
2025-01-21 22:40:20,51.93835756635467,36.64858274982541,1022.6192631629269,927.5903426163487
2025-01-21 22:55:20,52.60947946594387,36.383413060705514,1021.2603236958421,927.6637651294192
2025-01-21 23:10:20,53.205739718966626,36.13673210433214,1020.013140168915,928.0452254762013
2025-01-21 23:25:20,53.73019486202618,35.9129412722589,1018.9875191288104,928.7496600672748
2025-01-21 23:40:20,54.192930490513476,35.71511563405381,1018.2750573477009,929.7710533247681
2025-01-21 23:55:20,54.609716418193656,35.54496384697774,1017.9431532950971,931.0825392024194
2025-01-22 00:10:20,55.000311042469676,35.40285737174797,1018.0307536126949,932.6378730450614
2025-01-22 00:25:20,55.38654593330806,35.287922913856605,1018.5461044648291,934.3741775922898
2025-01-22 00:40:20,55.79033434128356,35.19818855693102,1019.4666392055353,936.2157824497455
2025-01-22 00:55:21,56.23226772561195,35.13070759674151,1020.7425737919833,938.0809539126678
2025-01-22 01:10:20,56.72731314299922,35.08209249184333,1022.2929451236913,939.8768573675185
2025-01-22 01:25:20,57.28860897769501,35.04810497861952,1024.0271158701175,941.525457340014
2025-01-22 01:40:20,57.92132658645724,35.02451986672862,1025.8358152538985,942.9482534629041
2025-01-22 01:55:20,58.62478840827369,35.00701723597582,1027.606754366509,944.0812564224206
2025-01-22 02:10:20,59.39199261631937,34.991431026967504,1029.2309627513584,944.876847728659
2025-01-22 02:25:20,60.21015859067936,34.97389913840028,1030.610401526145,945.306619954827
2025-01-22 02:40:20,61.06172729908852,34.95097349011345,1031.6647418582868,945.3629667703163
2025-01-22 02:55:20,61.92573563161699,34.91968811340896,1032.3368453500718,945.0593258133468
2025-01-22 03:10:20,62.77945677882041,34.87758577779269,1032.596575668093,944.429067366173
2025-01-22 03:25:20,63.600179653011566,34.82271197171828,1032.442688668143,943.5231118196905
2025-01-22 03:40:20,64.36699082044035,34.75357438623332,1031.9026830232367,942.4064429441407
2025-01-22 03:55:20,65.06242227024063,34.669085482525915,1031.0306356457756,941.1537563940557
2025-01-22 04:10:20,65.67383862219191,34.568493569226796,1029.9031861796248,939.8445388634815
2025-01-22 04:25:20,66.19445651418765,34.45131326923071,1028.6139628555027,938.5579090903661
2025-01-22 04:40:20,66.62391591168611,34.31726469986753,1027.26684927954,937.367565262588
2025-01-22 04:55:20,66.96835596066046,34.166229230086934,1025.968570871784,936.3371734045787
2025-01-22 05:10:20,67.23998440418347,33.99822756510172,1024.8211253145064,935.5164988547428
2025-01-22 05:25:20,67.4561669239281,33.81342332056552,1023.9145904120522,934.9385302782616
2025-01-22 05:55:20,67.80914940109338,33.39497561345385,1023.0884327215451,934.5498351989979
2025-01-22 06:10:20,67.99300626157628,33.162749279309836,1023.2395535182108,934.7122463081249
2025-01-22 06:25:20,68.21173926859576,32.91670635103866,1023.7683517114365,935.0665536973155
2025-01-22 06:40:20,68.48394097464718,32.658538907458784,1024.641657873282,935.5614193951633
2025-01-22 06:55:20,68.82307318898414,32.39047201065253,1025.8015031868865,936.136562344634
2025-01-22 07:10:20,69.23614836400981,32.11531886647402,1027.1694364203045,936.7272402411703
2025-01-22 07:25:20,69.72284891331294,31.836508037931097,1028.6523063203254,937.2689580431381
2025-01-22 07:40:20,70.27515825598579,31.558075099145817,1030.1490991021335,937.7020740104678
2025-01-22 07:55:20,70.87754205014507,31.284611690667937,1031.5583458819199,937.9759841090533
2025-01-22 08:10:20,71.5076795785516,31.021178447308213,1032.7855738398357,938.0525975337324
2025-01-22 08:25:20,72.13770629114109,30.773164978030046,1033.750270581253,937.9088676740282
2025-01-22 08:40:20,72.73589171316941,30.54611881343903,1034.3918638590471,937.5382104420742
2025-01-22 08:55:20,73.26864503238006,30.34554190856645,1034.6742864459275,936.9507207864539
2025-01-22 09:10:20,73.70271579310335,30.176666741566773,1034.5887937787747,936.1721829296062
2025-01-22 09:25:20,74.00744116977505,30.04422449915642,1034.1548234121456,935.2419545321412
2025-01-22 09:40:20,74.15688539816804,29.952219275301612,1033.418821915772,934.209883735741
2025-01-22 09:55:20,74.1317216475978,29.903722721209633,1032.4511072337943,933.1324854285727
2025-01-22 10:10:20,73.92072169849062,29.900703106181766,1031.340972842365,932.0686544976439
2025-01-22 10:25:20,73.52174333737214,29.94390127399283,1030.1903646999353,931.0752256838805
2025-01-22 10:40:20,72.94213778539381,30.03276358635658,1029.1065643210354,930.2026998330389
2025-01-22 10:55:20,72.19853762967034,30.165438760922214,1028.1943841418365,929.4914441016813
2025-01-22 11:10:20,71.3160270695576,30.33884173415811,1027.548419518105,928.9686399169542
2025-01-22 11:25:20,70.3267380425489,30.548783549678863,1027.2459024305376,928.6461995707325
2025-01-22 11:40:20,69.26795514535495,30.790162054423035,1027.3406650252214,928.5198039150055
2025-01-22 11:55:20,68.17984648808458,31.05720416873721,1027.8586488329158,928.5691344655165
2025-01-22 22:53:42,44.06442647090612,38.361694983496406,1037.2351492818082,933.2714111589141
2025-01-22 23:08:37,44.50074830031751,38.179616781707864,1035.9825550280955,934.0599440261902
2025-01-22 23:23:37,44.86822714062812,38.01882821914417,1034.930516553051,935.1738344802741
2025-01-22 23:38:37,45.17376404335799,37.88357253727543,1034.1804045885292,936.605761113019
2025-01-22 23:53:37,45.43276304218776,37.77565569164113,1033.8026186588745,938.3310022167386
2025-01-23 00:08:37,45.66482504224838,37.69553952560908,1033.839494531053,940.3052207020172
2025-01-23 00:23:37,45.89185024904205,37.64242744662572,1034.3028167556536,942.4670720324385
2025-01-23 00:38:37,46.13604774965499,37.61440503841333,1035.173459848349,944.7419302413542
2025-01-23 00:53:37,46.41799865812415,37.608623652067365,1036.4031599163884,947.0464865078047
2025-01-23 01:08:38,46.755322617695796,37.621536373388345,1037.920082285865,949.2963506411209
2025-01-23 01:23:37,47.159200812225194,37.64900903701873,1039.625244333288,951.3992815195957
2025-01-24 19:02:57,62.587272160333065,35.850338401791625,1012.182493652977,928.9087022390632
2025-01-24 19:17:52,61.7100739611878,35.970016754285055,1014.1172121427329,929.9171563019328
2025-01-24 19:32:53,61.05467664609514,36.04689574605966,1016.2731667726598,930.799694161061
2025-01-24 19:47:52,60.641864061915854,36.07649454887422,1018.4897600953325,931.4876129747868
2025-01-24 20:02:52,60.47214665473033,36.057034754280615,1020.6313807903257,931.9388273285502
2025-01-24 20:17:52,60.537471937553484,35.98818061070064,1022.5618375700079,932.1260889601451
2025-01-24 20:32:52,60.81916478923694,35.87136936582417,1024.16491261033,932.0430940015556
2025-01-24 20:47:52,61.290012091113,35.70967641567201,1025.348948320299,931.7039597504003
2025-01-24 21:02:52,61.91620903921965,35.50773826770264,1026.052209203,931.1422176906428
2025-01-24 21:17:52,62.6596504335381,35.27147887684133,1026.2462259200531,930.4085031789822
2025-01-24 21:32:52,63.48038832785151,35.00785546948989,1025.936920612144,929.5670917360187
2025-01-24 21:47:52,64.33910509087833,34.72453819189927,1025.1634611624634,928.6915093575687
2025-01-24 22:02:52,65.19943893508689,34.429562226201774,1023.9949434767138,927.8595066875088
2025-01-24 22:17:52,66.03001453253106,34.13097178960925,1022.5251447890622,927.147729996508
2025-01-24 22:32:52,66.8060541124648,33.83647535495556,1020.8657178740192,926.6264428323944
2025-01-24 22:47:52,67.51047524310272,33.55313017783425,1019.1382973600553,926.354649462997
2025-01-24 23:02:52,68.13441813930686,33.287071901692286,1017.4660583946675,926.3759450015045
2025-01-24 23:17:52,68.67718525652192,33.043301809531556,1015.9653001936159,926.7153691436475
2025-01-24 23:32:52,69.14561636491491,32.82554043091051,1014.7376205472877,927.3774739438577
2025-01-24 23:47:52,69.5529605283975,32.63615194147844,1013.8632026606194,928.3457354778135
2025-01-25 00:02:52,69.91733977390673,32.476139424729084,1013.3956561459911,929.5833499823574
2025-01-25 00:17:52,70.25992556264971,32.34520685907848,1013.358744983611,931.0353631346796
2025-01-25 00:32:52,70.60296669361881,32.24187993098023,1013.7452044068398,932.6319926590756
2025-01-25 00:47:52,70.96781487545523,32.16367468446972,1014.5177049780578,934.2929254146532
2025-01-25 01:02:52,71.37309147051407,32.107300779698186,1015.611875361569,935.9323057299943
2025-01-25 01:17:52,71.83313014603652,32.0688696576709,1016.9411555403709,937.4640864345303
2025-01-25 01:32:52,72.35678440530444,32.044168891727175,1018.403128897375,938.8073906383164
2025-01-25 01:47:52,72.9467195502754,32.02883668494908,1019.8868830575526,939.8915325168321
2025-01-25 02:02:52,73.59919425943664,32.018576228048346,1021.2808822697227,940.660369006327
2025-01-25 02:17:52,74.30435936228389,32.009323981269965,1022.4808028247314,941.0756998053082
2025-01-25 02:32:52,75.04703981652186,31.997380151924098,1023.3967895295614,941.1194972872606
2025-01-25 02:47:52,75.80793473477839,31.97949773982518,1023.9596350343631,940.7948265226278
2025-01-25 03:02:52,76.56514006642998,31.952929905285753,1024.1254615599642,940.1254032130036
2025-01-25 03:17:52,77.29587538475569,31.915438621117833,1023.8785909375164,939.1538280934004
2025-01-25 03:32:52,77.97828173557505,31.86527037273013,1023.2324163453262,937.9386241035695
2025-01-25 03:47:52,78.59315269186115,31.80110686873926,1022.2282288741436,936.5502814865133
2025-01-25 04:02:52,79.1254659305249,31.72200017482612,1020.9320944243437,935.0665806853084
2025-01-25 04:17:52,79.56559744321395,31.627302292148382,1019.430011576999,933.5675091163848
2025-01-25 04:32:52,79.91012382492376,31.516598943931772,1017.8216997009266,932.130112629721
2025-01-25 04:47:52,80.16214830088015,31.389656252172948,1016.2134605206858,930.8236240958818
2025-01-25 05:02:52,80.33112111037795,31.24638717819639,1014.7106192251762,929.7051900926069
2025-01-25 05:17:52,80.43216207058784,31.08684222392189,1013.4100786813378,928.8164736806058
2025-01-25 05:32:52,80.48493745915611,30.91120982511417,1012.3935106388882,928.1813497517562
2025-01-25 05:47:52,80.51213210234114,30.719906889944774,1011.7216616250803,927.8048336653783
2025-01-25 06:02:52,80.53769852716714,30.513592336982214,1011.430171902666,927.6732990981745
2025-01-25 06:17:52,80.5849357543794,30.29326039405253,1011.527198856223,927.75595300614
2025-01-25 06:32:52,80.67457479857984,30.060323659451075,1011.9930089738785,928.0074503586518
2025-01-25 06:47:52,80.82300486715664,29.81669257000005,1012.7815640477154,928.3714546502454
2025-01-25 07:02:52,81.04077361836408,29.56484113184302,1013.8239869283535,928.7848873156163
2025-01-25 07:17:52,81.3314770940531,29.30784915344518,1015.0336599073675,929.1825643041119
2025-01-25 07:32:52,81.69112876612238,29.049412457146573,1016.3125937340365,929.5018941951338
2025-01-25 07:47:52,82.10806430113414,28.793814552107413,1017.5586154088636,929.6873108952798
2025-01-25 08:02:52,82.56340140425847,28.545855896394684,1018.6728645217215,929.6941351512943
2025-01-25 08:17:52,83.03203502697258,28.310739973984095,1019.5670650788682,929.4916012719053
2025-01-25 08:32:52,83.48411001618047,28.09391874394116,1020.1700541448553,929.064845600706
2025-01-25 08:47:52,83.88687864829213,27.900903329937414,1020.4330993142801,928.4157272053167
2025-01-25 09:02:52,84.20682184674425,27.737048872298665,1020.3336205197161,927.5624337849131
2025-01-25 09:17:52,84.41189229969685,27.607325016570368,1019.8770423244649,926.5379112396015
2025-01-25 09:32:52,84.47372668309421,27.516085357973466,1019.0966330154644,925.3872377372236
2025-01-25 09:47:52,84.36967359686241,27.466850148340825,1018.051327524543,924.1641368191325
2025-01-25 10:02:52,84.0844958699195,27.46210310221662,1016.8216727910665,922.9268839570996
2025-01-25 10:17:52,83.6116135871365,27.5031830671879,1015.5041667814612,921.7339029317507
2025-01-25 10:32:52,82.95381364047694,27.590147101507196,1014.2043768399649,920.6393695580994
2025-01-25 10:47:52,82.12334624187503,27.721748386485817,1013.0293113469509,919.6891391854701
2025-01-25 11:02:52,81.14139963584623,27.895466620951726,1012.0795745797458,918.9172911478498
2025-01-25 11:17:52,80.03697387437423,28.107605466667536,1011.44185425431,918.3435395891963
2025-01-25 11:32:52,78.84521746033236,28.35345391881758,1011.1822728815338,917.971698839997
2025-01-25 11:47:52,77.60532775245079,28.62750432597808,1011.3410789323148,917.7893170684727
2025-01-25 12:02:52,76.35814678411748,28.92371596763843,1011.9290654624131,917.7685094231712
2025-02-07 21:26:13,61.912875661785556,34.791082285643895,1023.6487813904118,929.4795136013471
2025-02-07 21:27:56,62.00770929112923,34.76056821354593,1023.6068355214597,929.3819821900543
2025-02-07 21:42:53,62.855274552233325,34.48376097498641,1022.982609038566,928.5120800116479
2025-02-07 21:57:51,63.71694005947146,34.19237306041436,1021.93875843569,927.6587554064771
2025-02-07 22:12:51,64.56059385249901,33.894065054923324,1020.5580255304775,926.898527937778
2025-02-07 22:27:51,65.35718492873742,33.5973306447845,1018.9488043211292,926.3063144491759
2025-02-07 22:42:51,66.08696951618575,33.30947750037438,1017.2303150887876,925.945388907937
2025-02-07 22:57:51,66.7383155320161,33.036976243879614,1015.5261676071325,925.8649048313165
2025-02-07 23:12:51,67.30783813422879,32.78522725026916,1013.9558722437089,926.0963863225073
2025-02-07 23:27:51,67.79995857581362,32.55850201090598,1012.6267558258037,926.6513711437451
2025-02-07 23:42:51,68.22593541958162,32.359511656860676,1011.6268226808731,927.5203638711191
2025-02-07 23:57:51,68.60245241958735,32.189710756712195,1011.0190328891532,928.673170180857
2025-02-08 00:12:51,68.94987628666034,32.049227033531224,1010.837369844265,930.0605915856186
2025-02-08 00:27:51,69.29031816879791,31.93696359009124,1011.0849447518268,931.6173696395851
2025-02-08 00:42:51,69.64564368309985,31.85075294029843,1011.7342452200114,933.2661858059579
2025-02-08 00:57:51,70.03557706367508,31.787550264560345,1012.7294882511165,934.9224533617837
2025-02-08 01:12:51,70.47603550831968,31.74365170296723,1013.9908947359337,936.4995856170653
2025-02-08 01:27:51,70.9778108616998,31.714922911892927,1015.4205727467865,937.9143937487597
2025-02-08 08:31:28,82.24719483346574,27.779478774980145,1017.6419877740866,928.6448942483022
2025-02-08 08:46:23,82.65390836052705,27.58511905151004,1017.9374823393707,928.0200909957905
2025-02-08 09:01:23,82.98351351229158,27.418248552451725,1017.8740739015352,927.1857439818517
2025-02-08 09:16:23,83.2012860678446,27.28504095336843,1017.4517705780574,926.1763190333932
2025-02-08 09:31:23,83.27840387373044,27.189920780678516,1016.7011519367403,925.0358376832459
2025-02-08 09:46:23,83.19156854438512,27.136499705578515,1015.6787664642444,923.8173432193162
2025-02-08 10:01:23,82.9247440198338,27.127383489022698,1014.4632525819658,922.5788545471191
2025-02-08 10:16:23,82.47045509068798,27.164018604320802,1013.1498210028413,921.378979270588
2025-02-08 10:31:23,81.83054803331225,27.246590161331046,1011.8434738890795,920.2725023999603
2025-02-08 10:46:23,81.01635050593079,27.374098344348265,1010.6514273763962,919.3062682228526
2025-02-08 11:01:23,80.04820761751088,27.54402720807115,1009.6752634228401,918.5156517738578
2025-02-08 11:16:23,78.95441293515407,27.752790521142785,1009.0033601934007,917.9218744818958
2025-02-08 11:31:24,77.7682413818699,27.996055803802644,1008.7040289646426,917.5300338364746
2025-02-08 11:46:23,76.5326519919362,28.267521934349382,1008.8205870880787,917.3302440525106
2025-02-08 12:01:23,75.28437801867098,28.562049305363846,1009.3665251293148,917.2951009773395
2025-02-08 12:16:23,74.0649089706217,28.873081780692775,1010.3247852701744,917.3848031668881
2025-02-08 12:31:23,72.91117757297349,29.194390682804787,1011.6475691164956,917.5484247573023
2025-02-08 12:46:23,71.85453087219513,29.520094798766905,1013.258920353821,917.7279661122575
2025-02-08 13:01:23,70.91867396375278,29.84494740805304,1015.0591951835883,917.8626470517382
2025-02-08 13:16:23,70.11807877358862,30.16458573672754,1016.9312487754082,917.8934665096183
2025-02-08 13:31:23,69.45696846438358,30.47572723380869,1018.7479395002623,917.7677067994106
2025-02-08 13:46:23,68.9289515462112,30.776300034273106,1020.3804590973745,917.4430624109602
2025-02-08 14:01:23,68.51733804714246,31.06549880958595,1021.706936100345,916.8910973052156
2025-02-08 14:16:23,68.19612589965917,31.343761675902293,1022.6207361053534,916.0997794206625
2025-02-08 14:31:23,67.93160194298333,31.612668652527752,1023.0378975655526,915.0749035383454
2025-02-08 14:46:23,67.68446151863483,31.874767036810987,1022.9031949386251,913.8402895328916
2025-02-08 15:01:23,67.41231623824447,32.13333368173749,1022.1944087946974,912.436727156122
2025-02-08 15:16:23,67.07243343283662,32.39208821900794,1020.9244990880029,910.9197251178043
2025-02-08 15:31:24,66.62396340551349,32.65517012070723,1019.1392762136426,909.354469366699
2025-02-08 15:46:23,66.03347692607893,32.9253297831882,1016.9262284984152,907.8203574844273
2025-02-08 16:01:23,65.27164306349606,33.20656201142887,1014.3876157748688,906.3889274228213
2025-02-08 16:16:23,64.32089331049549,33.5008556493884,1011.6564828484013,905.1362565431484
2025-02-08 16:31:23,63.17394810949089,33.80942455973892,1008.877620633012,904.1294058710379
2025-02-08 16:46:23,61.835115856400094,34.132228084135136,1006.20100252211,903.4236979930727
2025-02-08 17:01:23,60.320317124806145,34.46786259658337,1003.7725887407707,903.0589828675479
2025-02-08 17:16:23,58.6564027534768,34.8135363592261,1001.7253338835343,903.0568869897609
2025-02-08 17:31:23,56.87980796689484,35.16513049156388,1000.1709820822969,903.4192404736007
2025-02-08 17:46:22,55.03669713771476,35.51695420888338,999.1939284090545,904.1268308278704
2025-02-08 18:01:23,53.170227529463105,35.863913002813696,998.8423827400189,905.1452836297769
2025-02-08 18:16:23,51.33855882089475,36.19789919061536,999.1328041638587,906.4176971530054
2025-02-08 18:31:23,49.591314380411674,36.51201954911714,1000.0417408776281,907.8777400332098
2025-02-08 18:46:22,47.978835841209914,36.798709086018,1001.5092654243819,909.4473569997429
2025-02-08 19:01:22,46.540490570615745,37.05173734214421,1003.449275644593,911.0497911691746
2025-02-08 19:16:22,45.31327922274453,37.26464092582252,1005.7453750806858,912.6041876116627
2025-02-08 19:31:22,44.32272300789914,37.432362815573505,1008.2642903045195,914.0377120475987
2025-02-08 19:46:22,43.58360792679808,37.55118943021136,1010.8630531916998,915.2886023609293
2025-02-08 20:01:23,43.099113466720524,37.619002222713206,1013.4007887461592,916.3111889094525
2025-02-08 20:16:22,42.86300410511598,37.63517122767702,1015.7340724552058,917.0739467804273
2025-02-08 20:31:23,42.85661484988175,37.60099656114171,1017.7546245718269,917.5716795607758
2025-02-08 20:46:22,43.05370553646901,37.51952144047576,1019.3590572745237,917.8140285036148
2025-02-08 21:01:22,43.4215007653318,37.394985303162514,1020.4883566927218,917.8336461735021
2025-02-08 21:16:22,43.92222886100279,37.2332212171936,1021.1084246941044,917.678946723075
2025-02-08 21:31:22,44.516129788767785,37.04106208019642,1021.2215739480628,917.4127832566737
2025-02-08 21:46:22,45.16382254137573,36.82608904228737,1020.8635788384607,917.1077317835675
2025-02-08 22:01:22,45.82865228514635,36.596285529931265,1020.1005663844229,916.8411146906155
2025-02-08 22:16:22,46.47875645766843,36.35968119477074,1019.0239478238444,916.6896864075072
2025-02-08 22:31:22,47.08872254453646,36.12400518604507,1017.7437490770541,916.7243340820644
2025-02-08 22:46:22,47.64074035567946,35.89636700713465,1016.3808025060729,917.0051457363516
2025-02-08 23:01:22,48.12518778566564,35.68298100267181,1015.0583349155759,917.5771744365378
2025-02-08 23:16:22,48.54062875509037,35.48894739961234,1013.893522836071,918.4671811007552
2025-02-08 23:31:22,48.893242544605016,35.318099017646574,1012.9895835460117,919.6815737330146
2025-02-08 23:46:22,49.19574229363139,35.17291852542852,1012.4289293362909,921.2056814767735
2025-02-09 00:01:22,49.465874402206445,35.05452674417503,1012.2678362160644,923.0044132312403
2025-02-09 00:16:22,49.724617684875454,34.962738267596855,1012.5329718956783,925.0242586196963
2025-02-09 00:31:23,49.994533347660315,34.89611611467788,1013.2209866871003,927.1989695675853
2025-02-09 01:01:22,50.649574772129505,34.828298604809596,1015.6939302525734,931.6732556309953
